face_id,node_ids,adjacent_element_id,adjacent_soil_id,adjacent_material_id,boundary_type
7941,18014 18015 18415 18414,15809,12,mat_soil_012,y_min
7942,18015 18016 18416 18415,15810,12,mat_soil_012,y_min
7943,18016 18017 18417 18416,15811,12,mat_soil_012,y_min
7944,18017 18018 18418 18417,15812,12,mat_soil_012,y_min
7945,18018 18019 18419 18418,15813,12,mat_soil_012,y_min
7946,18019 18020 18420 18419,15814,12,mat_soil_012,y_min
7947,18020 18021 18421 18420,15815,12,mat_soil_012,y_min
7948,18021 18022 18422 18421,15816,12,mat_soil_012,y_min
7949,18022 18023 18423 18422,15817,12,mat_soil_012,y_min
7950,18023 18024 18424 18423,15818,12,mat_soil_012,y_min
7952,18024 18025 18425 18424,15819,4,mat_soil_004,y_min
7954,18025 18026 18426 18425,15820,4,mat_soil_004,y_min
7955,18026 18027 18427 18426,15821,4,mat_soil_004,y_min
7956,18027 18028 18428 18427,15822,4,mat_soil_004,y_min
7960,18028 18029 18429 18428,15823,12,mat_soil_012,y_min
7961,18029 18030 18430 18429,15824,12,mat_soil_012,y_min
7963,18030 18031 18431 18430,15825,12,mat_soil_012,y_min
7966,18031 18032 18432 18431,15826,2,mat_soil_002,y_min
7968,18032 18033 18433 18432,15827,4,mat_soil_004,y_min
7969,18033 18034 18434 18433,15828,4,mat_soil_004,y_min
7970,18034 18035 18435 18434,15829,4,mat_soil_004,y_min
7972,18035 18036 18436 18435,15830,4,mat_soil_004,y_min
7975,18036 18037 18437 18436,15831,12,mat_soil_012,y_min
7976,18037 18038 18438 18437,15832,12,mat_soil_012,y_min
7977,18038 18039 18439 18438,15833,12,mat_soil_012,y_min
7978,18039 18079 18479 18439,15833,12,mat_soil_012,x_max
7979,18040 18440 18480 18080,15834,4,mat_soil_004,x_min
7992,18079 18119 18519 18479,15872,12,mat_soil_012,x_max
7993,18080 18480 18520 18120,15873,4,mat_soil_004,x_min
8003,18119 18159 18559 18519,15911,12,mat_soil_012,x_max
8004,18120 18520 18560 18160,15912,4,mat_soil_004,x_min
8022,18159 18199 18599 18559,15950,12,mat_soil_012,x_max
8023,18160 18560 18600 18200,15951,4,mat_soil_004,x_min
8028,18199 18239 18639 18599,15989,4,mat_soil_004,x_max
8029,18200 18600 18640 18240,15990,4,mat_soil_004,x_min
8033,18239 18279 18679 18639,16028,4,mat_soil_004,x_max
8034,18240 18640 18680 18280,16029,4,mat_soil_004,x_min
8040,18279 18319 18719 18679,16067,4,mat_soil_004,x_max
8041,18280 18680 18720 18320,16068,4,mat_soil_004,x_min
8045,18319 18359 18759 18719,16106,4,mat_soil_004,x_max
8046,18360 18760 18761 18361,16107,4,mat_soil_004,y_max
8047,18320 18720 18760 18360,16107,4,mat_soil_004,x_min
8048,18361 18761 18762 18362,16108,4,mat_soil_004,y_max
8049,18362 18762 18763 18363,16109,4,mat_soil_004,y_max
8052,18363 18763 18764 18364,16110,12,mat_soil_012,y_max
8053,18364 18764 18765 18365,16111,12,mat_soil_012,y_max
8054,18365 18765 18766 18366,16112,12,mat_soil_012,y_max
8055,18366 18766 18767 18367,16113,12,mat_soil_012,y_max
8056,18367 18767 18768 18368,16114,12,mat_soil_012,y_max
8057,18368 18768 18769 18369,16115,12,mat_soil_012,y_max
8058,18369 18769 18770 18370,16116,12,mat_soil_012,y_max
8059,18370 18770 18771 18371,16117,12,mat_soil_012,y_max
8060,18371 18771 18772 18372,16118,12,mat_soil_012,y_max
8061,18372 18772 18773 18373,16119,12,mat_soil_012,y_max
8062,18373 18773 18774 18374,16120,12,mat_soil_012,y_max
8063,18374 18774 18775 18375,16121,12,mat_soil_012,y_max
8064,18375 18775 18776 18376,16122,12,mat_soil_012,y_max
8065,18376 18776 18777 18377,16123,12,mat_soil_012,y_max
8066,18377 18777 18778 18378,16124,12,mat_soil_012,y_max
8067,18378 18778 18779 18379,16125,12,mat_soil_012,y_max
8068,18379 18779 18780 18380,16126,12,mat_soil_012,y_max
8069,18380 18780 18781 18381,16127,12,mat_soil_012,y_max
8070,18381 18781 18782 18382,16128,12,mat_soil_012,y_max
8071,18382 18782 18783 18383,16129,12,mat_soil_012,y_max
8072,18383 18783 18784 18384,16130,12,mat_soil_012,y_max
8073,18384 18784 18785 18385,16131,12,mat_soil_012,y_max
8074,18385 18785 18786 18386,16132,12,mat_soil_012,y_max
8075,18386 18786 18787 18387,16133,12,mat_soil_012,y_max
8076,18387 18787 18788 18388,16134,12,mat_soil_012,y_max
8077,18388 18788 18789 18389,16135,12,mat_soil_012,y_max
8078,18389 18789 18790 18390,16136,12,mat_soil_012,y_max
8079,18390 18790 18791 18391,16137,12,mat_soil_012,y_max
8080,18391 18791 18792 18392,16138,12,mat_soil_012,y_max
8081,18392 18792 18793 18393,16139,12,mat_soil_012,y_max
8082,18393 18793 18794 18394,16140,12,mat_soil_012,y_max
8083,18394 18794 18795 18395,16141,12,mat_soil_012,y_max
8084,18395 18795 18796 18396,16142,12,mat_soil_012,y_max
8086,18396 18796 18797 18397,16143,4,mat_soil_004,y_max
8087,18397 18797 18798 18398,16144,4,mat_soil_004,y_max
8088,18398 18798 18799 18399,16145,4,mat_soil_004,y_max
8089,18359 18399 18799 18759,16145,4,mat_soil_004,x_max
8090,18400 18401 18801 18800,16146,4,mat_soil_004,y_min
8091,18400 18800 18840 18440,16146,4,mat_soil_004,x_min
8092,18401 18402 18802 18801,16147,4,mat_soil_004,y_min
8093,18402 18403 18803 18802,16148,4,mat_soil_004,y_min
8094,18403 18404 18804 18803,16149,4,mat_soil_004,y_min
8095,18404 18405 18805 18804,16150,4,mat_soil_004,y_min
8096,18405 18406 18806 18805,16151,4,mat_soil_004,y_min
8097,18406 18407 18807 18806,16152,4,mat_soil_004,y_min
8099,18407 18408 18808 18807,16153,12,mat_soil_012,y_min
8100,18408 18409 18809 18808,16154,12,mat_soil_012,y_min
8101,18409 18410 18810 18809,16155,12,mat_soil_012,y_min
8102,18410 18411 18811 18810,16156,12,mat_soil_012,y_min
8103,18411 18412 18812 18811,16157,12,mat_soil_012,y_min
8104,18412 18413 18813 18812,16158,12,mat_soil_012,y_min
8105,18413 18414 18814 18813,16159,12,mat_soil_012,y_min
8106,18414 18415 18815 18814,16160,12,mat_soil_012,y_min
8107,18415 18416 18816 18815,16161,12,mat_soil_012,y_min
8108,18416 18417 18817 18816,16162,12,mat_soil_012,y_min
8109,18417 18418 18818 18817,16163,12,mat_soil_012,y_min
8110,18418 18419 18819 18818,16164,12,mat_soil_012,y_min
8111,18419 18420 18820 18819,16165,12,mat_soil_012,y_min
8112,18420 18421 18821 18820,16166,12,mat_soil_012,y_min
8113,18421 18422 18822 18821,16167,12,mat_soil_012,y_min
8114,18422 18423 18823 18822,16168,12,mat_soil_012,y_min
8115,18423 18424 18824 18823,16169,12,mat_soil_012,y_min
8117,18424 18425 18825 18824,16170,4,mat_soil_004,y_min
8119,18425 18426 18826 18825,16171,4,mat_soil_004,y_min
8120,18426 18427 18827 18826,16172,4,mat_soil_004,y_min
8121,18427 18428 18828 18827,16173,4,mat_soil_004,y_min
8124,18428 18429 18829 18828,16174,4,mat_soil_004,y_min
8128,18429 18430 18830 18829,16175,12,mat_soil_012,y_min
8130,18430 18431 18831 18830,16176,3,mat_soil_003,y_min
8132,18431 18432 18832 18831,16177,3,mat_soil_003,y_min
8135,18432 18433 18833 18832,16178,4,mat_soil_004,y_min
8136,18433 18434 18834 18833,16179,4,mat_soil_004,y_min
8138,18434 18435 18835 18834,16180,4,mat_soil_004,y_min
8140,18435 18436 18836 18835,16181,3,mat_soil_003,y_min
8141,18436 18437 18837 18836,16182,3,mat_soil_003,y_min
8143,18437 18438 18838 18837,16183,12,mat_soil_012,y_min
8144,18438 18439 18839 18838,16184,12,mat_soil_012,y_min
8145,18439 18479 18879 18839,16184,12,mat_soil_012,x_max
8146,18440 18840 18880 18480,16185,4,mat_soil_004,x_min
8160,18479 18519 18919 18879,16223,12,mat_soil_012,x_max
8161,18480 18880 18920 18520,16224,4,mat_soil_004,x_min
8176,18519 18559 18959 18919,16262,12,mat_soil_012,x_max
8177,18520 18920 18960 18560,16263,4,mat_soil_004,x_min
8187,18559 18599 18999 18959,16301,3,mat_soil_003,x_max
8188,18560 18960 19000 18600,16302,4,mat_soil_004,x_min
8200,18599 18639 19039 18999,16340,4,mat_soil_004,x_max
8201,18600 19000 19040 18640,16341,4,mat_soil_004,x_min
8209,18639 18679 19079 19039,16379,4,mat_soil_004,x_max
8210,18640 19040 19080 18680,16380,4,mat_soil_004,x_min
8214,18679 18719 19119 19079,16418,4,mat_soil_004,x_max
8215,18680 19080 19120 18720,16419,4,mat_soil_004,x_min
8220,18719 18759 19159 19119,16457,4,mat_soil_004,x_max
8221,18760 19160 19161 18761,16458,4,mat_soil_004,y_max
8222,18720 19120 19160 18760,16458,4,mat_soil_004,x_min
8223,18761 19161 19162 18762,16459,4,mat_soil_004,y_max
8224,18762 19162 19163 18763,16460,4,mat_soil_004,y_max
8226,18763 19163 19164 18764,16461,4,mat_soil_004,y_max
8228,18764 19164 19165 18765,16462,12,mat_soil_012,y_max
8229,18765 19165 19166 18766,16463,12,mat_soil_012,y_max
8230,18766 19166 19167 18767,16464,12,mat_soil_012,y_max
8231,18767 19167 19168 18768,16465,12,mat_soil_012,y_max
8232,18768 19168 19169 18769,16466,12,mat_soil_012,y_max
8233,18769 19169 19170 18770,16467,12,mat_soil_012,y_max
8234,18770 19170 19171 18771,16468,12,mat_soil_012,y_max
8235,18771 19171 19172 18772,16469,12,mat_soil_012,y_max
8236,18772 19172 19173 18773,16470,12,mat_soil_012,y_max
8237,18773 19173 19174 18774,16471,12,mat_soil_012,y_max
8238,18774 19174 19175 18775,16472,12,mat_soil_012,y_max
8239,18775 19175 19176 18776,16473,12,mat_soil_012,y_max
8240,18776 19176 19177 18777,16474,12,mat_soil_012,y_max
8241,18777 19177 19178 18778,16475,12,mat_soil_012,y_max
8242,18778 19178 19179 18779,16476,12,mat_soil_012,y_max
8243,18779 19179 19180 18780,16477,12,mat_soil_012,y_max
8244,18780 19180 19181 18781,16478,12,mat_soil_012,y_max
8245,18781 19181 19182 18782,16479,12,mat_soil_012,y_max
8246,18782 19182 19183 18783,16480,12,mat_soil_012,y_max
8247,18783 19183 19184 18784,16481,12,mat_soil_012,y_max
8248,18784 19184 19185 18785,16482,12,mat_soil_012,y_max
8249,18785 19185 19186 18786,16483,12,mat_soil_012,y_max
8250,18786 19186 19187 18787,16484,12,mat_soil_012,y_max
8251,18787 19187 19188 18788,16485,12,mat_soil_012,y_max
8252,18788 19188 19189 18789,16486,12,mat_soil_012,y_max
8253,18789 19189 19190 18790,16487,12,mat_soil_012,y_max
8254,18790 19190 19191 18791,16488,12,mat_soil_012,y_max
8255,18791 19191 19192 18792,16489,12,mat_soil_012,y_max
8256,18792 19192 19193 18793,16490,12,mat_soil_012,y_max
8257,18793 19193 19194 18794,16491,12,mat_soil_012,y_max
8258,18794 19194 19195 18795,16492,12,mat_soil_012,y_max
8259,18795 19195 19196 18796,16493,12,mat_soil_012,y_max
8261,18796 19196 19197 18797,16494,4,mat_soil_004,y_max
8262,18797 19197 19198 18798,16495,4,mat_soil_004,y_max
8263,18798 19198 19199 18799,16496,4,mat_soil_004,y_max
8264,18759 18799 19199 19159,16496,4,mat_soil_004,x_max
8265,18800 18801 19201 19200,16497,4,mat_soil_004,y_min
8266,18800 19200 19240 18840,16497,4,mat_soil_004,x_min
8267,18801 18802 19202 19201,16498,4,mat_soil_004,y_min
8268,18802 18803 19203 19202,16499,4,mat_soil_004,y_min
8269,18803 18804 19204 19203,16500,4,mat_soil_004,y_min
8270,18804 18805 19205 19204,16501,4,mat_soil_004,y_min
8271,18805 18806 19206 19205,16502,4,mat_soil_004,y_min
8273,18806 18807 19207 19206,16503,4,mat_soil_004,y_min
8275,18807 18808 19208 19207,16504,12,mat_soil_012,y_min
8276,18808 18809 19209 19208,16505,12,mat_soil_012,y_min
8277,18809 18810 19210 19209,16506,12,mat_soil_012,y_min
8278,18810 18811 19211 19210,16507,12,mat_soil_012,y_min
8279,18811 18812 19212 19211,16508,12,mat_soil_012,y_min
8280,18812 18813 19213 19212,16509,12,mat_soil_012,y_min
8281,18813 18814 19214 19213,16510,12,mat_soil_012,y_min
8282,18814 18815 19215 19214,16511,12,mat_soil_012,y_min
8283,18815 18816 19216 19215,16512,12,mat_soil_012,y_min
8284,18816 18817 19217 19216,16513,12,mat_soil_012,y_min
8285,18817 18818 19218 19217,16514,12,mat_soil_012,y_min
8286,18818 18819 19219 19218,16515,12,mat_soil_012,y_min
8287,18819 18820 19220 19219,16516,12,mat_soil_012,y_min
8288,18820 18821 19221 19220,16517,12,mat_soil_012,y_min
8289,18821 18822 19222 19221,16518,12,mat_soil_012,y_min
8290,18822 18823 19223 19222,16519,12,mat_soil_012,y_min
8291,18823 18824 19224 19223,16520,12,mat_soil_012,y_min
8293,18824 18825 19225 19224,16521,4,mat_soil_004,y_min
8295,18825 18826 19226 19225,16522,4,mat_soil_004,y_min
8296,18826 18827 19227 19226,16523,4,mat_soil_004,y_min
8297,18827 18828 19228 19227,16524,4,mat_soil_004,y_min
8300,18828 18829 19229 19228,16525,3,mat_soil_003,y_min
8302,18829 18830 19230 19229,16526,3,mat_soil_003,y_min
8304,18830 18831 19231 19230,16527,3,mat_soil_003,y_min
8306,18831 18832 19232 19231,16528,3,mat_soil_003,y_min
8307,18832 18833 19233 19232,16529,3,mat_soil_003,y_min
8310,18833 18834 19234 19233,16530,4,mat_soil_004,y_min
8312,18834 18835 19235 19234,16531,3,mat_soil_003,y_min
8314,18835 18836 19236 19235,16532,3,mat_soil_003,y_min
8315,18836 18837 19237 19236,16533,3,mat_soil_003,y_min
8318,18837 18838 19238 19237,16534,12,mat_soil_012,y_min
8319,18838 18839 19239 19238,16535,12,mat_soil_012,y_min
8320,18839 18879 19279 19239,16535,12,mat_soil_012,x_max
8321,18840 19240 19280 18880,16536,4,mat_soil_004,x_min
8343,18879 18919 19319 19279,16574,12,mat_soil_012,x_max
8344,18880 19280 19320 18920,16575,4,mat_soil_004,x_min
8356,18919 18959 19359 19319,16613,12,mat_soil_012,x_max
8357,18920 19320 19360 18960,16614,4,mat_soil_004,x_min
8366,18959 18999 19399 19359,16652,3,mat_soil_003,x_max
8367,18960 19360 19400 19000,16653,4,mat_soil_004,x_min
8377,18999 19039 19439 19399,16691,3,mat_soil_003,x_max
8378,19000 19400 19440 19040,16692,4,mat_soil_004,x_min
8388,19039 19079 19479 19439,16730,4,mat_soil_004,x_max
8389,19040 19440 19480 19080,16731,4,mat_soil_004,x_min
8395,19079 19119 19519 19479,16769,4,mat_soil_004,x_max
8396,19080 19480 19520 19120,16770,4,mat_soil_004,x_min
8402,19119 19159 19559 19519,16808,4,mat_soil_004,x_max
8403,19160 19560 19561 19161,16809,4,mat_soil_004,y_max
8404,19120 19520 19560 19160,16809,4,mat_soil_004,x_min
8405,19161 19561 19562 19162,16810,4,mat_soil_004,y_max
8406,19162 19562 19563 19163,16811,4,mat_soil_004,y_max
8408,19163 19563 19564 19164,16812,3,mat_soil_003,y_max
8411,19164 19564 19565 19165,16813,12,mat_soil_012,y_max
8412,19165 19565 19566 19166,16814,12,mat_soil_012,y_max
8413,19166 19566 19567 19167,16815,12,mat_soil_012,y_max
8414,19167 19567 19568 19168,16816,12,mat_soil_012,y_max
8415,19168 19568 19569 19169,16817,12,mat_soil_012,y_max
8416,19169 19569 19570 19170,16818,12,mat_soil_012,y_max
8417,19170 19570 19571 19171,16819,12,mat_soil_012,y_max
8418,19171 19571 19572 19172,16820,12,mat_soil_012,y_max
8419,19172 19572 19573 19173,16821,12,mat_soil_012,y_max
8420,19173 19573 19574 19174,16822,12,mat_soil_012,y_max
8421,19174 19574 19575 19175,16823,12,mat_soil_012,y_max
8422,19175 19575 19576 19176,16824,12,mat_soil_012,y_max
8423,19176 19576 19577 19177,16825,12,mat_soil_012,y_max
8424,19177 19577 19578 19178,16826,12,mat_soil_012,y_max
8425,19178 19578 19579 19179,16827,12,mat_soil_012,y_max
8426,19179 19579 19580 19180,16828,12,mat_soil_012,y_max
8427,19180 19580 19581 19181,16829,12,mat_soil_012,y_max
8428,19181 19581 19582 19182,16830,12,mat_soil_012,y_max
8429,19182 19582 19583 19183,16831,12,mat_soil_012,y_max
8430,19183 19583 19584 19184,16832,12,mat_soil_012,y_max
8431,19184 19584 19585 19185,16833,12,mat_soil_012,y_max
8432,19185 19585 19586 19186,16834,12,mat_soil_012,y_max
8433,19186 19586 19587 19187,16835,12,mat_soil_012,y_max
8434,19187 19587 19588 19188,16836,12,mat_soil_012,y_max
8435,19188 19588 19589 19189,16837,12,mat_soil_012,y_max
8436,19189 19589 19590 19190,16838,12,mat_soil_012,y_max
8437,19190 19590 19591 19191,16839,12,mat_soil_012,y_max
8438,19191 19591 19592 19192,16840,12,mat_soil_012,y_max
8439,19192 19592 19593 19193,16841,12,mat_soil_012,y_max
8440,19193 19593 19594 19194,16842,12,mat_soil_012,y_max
8441,19194 19594 19595 19195,16843,12,mat_soil_012,y_max
8442,19195 19595 19596 19196,16844,12,mat_soil_012,y_max
8445,19196 19596 19597 19197,16845,4,mat_soil_004,y_max
8446,19197 19597 19598 19198,16846,4,mat_soil_004,y_max
8447,19198 19598 19599 19199,16847,4,mat_soil_004,y_max
8448,19159 19199 19599 19559,16847,4,mat_soil_004,x_max
8449,19200 19201 19601 19600,16848,4,mat_soil_004,y_min
8450,19200 19600 19640 19240,16848,4,mat_soil_004,x_min
8451,19201 19202 19602 19601,16849,4,mat_soil_004,y_min
8452,19202 19203 19603 19602,16850,4,mat_soil_004,y_min
8453,19203 19204 19604 19603,16851,4,mat_soil_004,y_min
8454,19204 19205 19605 19604,16852,4,mat_soil_004,y_min
8455,19205 19206 19606 19605,16853,4,mat_soil_004,y_min
8457,19206 19207 19607 19606,16854,3,mat_soil_003,y_min
8460,19207 19208 19608 19607,16855,12,mat_soil_012,y_min
8461,19208 19209 19609 19608,16856,12,mat_soil_012,y_min
8462,19209 19210 19610 19609,16857,12,mat_soil_012,y_min
8463,19210 19211 19611 19610,16858,12,mat_soil_012,y_min
8464,19211 19212 19612 19611,16859,12,mat_soil_012,y_min
8465,19212 19213 19613 19612,16860,12,mat_soil_012,y_min
8467,19213 19214 19614 19613,16861,12,mat_soil_012,y_min
8468,19214 19215 19615 19614,16862,12,mat_soil_012,y_min
8469,19215 19216 19616 19615,16863,12,mat_soil_012,y_min
8470,19216 19217 19617 19616,16864,12,mat_soil_012,y_min
8471,19217 19218 19618 19617,16865,12,mat_soil_012,y_min
8472,19218 19219 19619 19618,16866,12,mat_soil_012,y_min
8473,19219 19220 19620 19619,16867,12,mat_soil_012,y_min
8474,19220 19221 19621 19620,16868,12,mat_soil_012,y_min
8475,19221 19222 19622 19621,16869,12,mat_soil_012,y_min
8476,19222 19223 19623 19622,16870,12,mat_soil_012,y_min
8478,19223 19224 19624 19623,16871,12,mat_soil_012,y_min
8481,19224 19225 19625 19624,16872,4,mat_soil_004,y_min
8483,19225 19226 19626 19625,16873,4,mat_soil_004,y_min
8484,19226 19227 19627 19626,16874,4,mat_soil_004,y_min
8487,19227 19228 19628 19627,16875,4,mat_soil_004,y_min
8490,19228 19229 19629 19628,16876,3,mat_soil_003,y_min
8491,19229 19230 19630 19629,16877,3,mat_soil_003,y_min
8493,19230 19231 19631 19630,16878,3,mat_soil_003,y_min
8494,19231 19232 19632 19631,16879,3,mat_soil_003,y_min
8495,19232 19233 19633 19632,16880,3,mat_soil_003,y_min
8496,19233 19234 19634 19633,16881,3,mat_soil_003,y_min
8498,19234 19235 19635 19634,16882,3,mat_soil_003,y_min
8499,19235 19236 19636 19635,16883,3,mat_soil_003,y_min
8500,19236 19237 19637 19636,16884,3,mat_soil_003,y_min
8501,19237 19238 19638 19637,16885,3,mat_soil_003,y_min
8503,19238 19239 19639 19638,16886,12,mat_soil_012,y_min
8504,19239 19279 19679 19639,16886,12,mat_soil_012,x_max
8505,19240 19640 19680 19280,16887,4,mat_soil_004,x_min
8529,19279 19319 19719 19679,16925,12,mat_soil_012,x_max
8530,19280 19680 19720 19320,16926,4,mat_soil_004,x_min
8541,19319 19359 19759 19719,16964,3,mat_soil_003,x_max
8542,19320 19720 19760 19360,16965,4,mat_soil_004,x_min
8551,19359 19399 19799 19759,17003,3,mat_soil_003,x_max
8552,19360 19760 19800 19400,17004,4,mat_soil_004,x_min
8563,19399 19439 19839 19799,17042,3,mat_soil_003,x_max
8564,19400 19800 19840 19440,17043,4,mat_soil_004,x_min
8574,19439 19479 19879 19839,17081,3,mat_soil_003,x_max
8575,19440 19840 19880 19480,17082,4,mat_soil_004,x_min
8583,19479 19519 19919 19879,17120,4,mat_soil_004,x_max
8584,19480 19880 19920 19520,17121,4,mat_soil_004,x_min
8591,19519 19559 19959 19919,17159,4,mat_soil_004,x_max
8592,19560 19960 19961 19561,17160,4,mat_soil_004,y_max
8593,19520 19920 19960 19560,17160,4,mat_soil_004,x_min
8594,19561 19961 19962 19562,17161,4,mat_soil_004,y_max
8596,19562 19962 19963 19563,17162,4,mat_soil_004,y_max
8598,19563 19963 19964 19564,17163,3,mat_soil_003,y_max
8599,19564 19964 19965 19565,17164,3,mat_soil_003,y_max
8601,19565 19965 19966 19566,17165,12,mat_soil_012,y_max
8602,19566 19966 19967 19567,17166,12,mat_soil_012,y_max
8603,19567 19967 19968 19568,17167,12,mat_soil_012,y_max
8604,19568 19968 19969 19569,17168,12,mat_soil_012,y_max
8605,19569 19969 19970 19570,17169,12,mat_soil_012,y_max
8606,19570 19970 19971 19571,17170,12,mat_soil_012,y_max
8607,19571 19971 19972 19572,17171,12,mat_soil_012,y_max
8608,19572 19972 19973 19573,17172,12,mat_soil_012,y_max
8609,19573 19973 19974 19574,17173,12,mat_soil_012,y_max
8610,19574 19974 19975 19575,17174,12,mat_soil_012,y_max
8611,19575 19975 19976 19576,17175,12,mat_soil_012,y_max
8612,19576 19976 19977 19577,17176,12,mat_soil_012,y_max
8613,19577 19977 19978 19578,17177,12,mat_soil_012,y_max
8614,19578 19978 19979 19579,17178,12,mat_soil_012,y_max
8615,19579 19979 19980 19580,17179,12,mat_soil_012,y_max
8616,19580 19980 19981 19581,17180,12,mat_soil_012,y_max
8617,19581 19981 19982 19582,17181,12,mat_soil_012,y_max
8618,19582 19982 19983 19583,17182,12,mat_soil_012,y_max
8619,19583 19983 19984 19584,17183,12,mat_soil_012,y_max
8620,19584 19984 19985 19585,17184,12,mat_soil_012,y_max
8621,19585 19985 19986 19586,17185,12,mat_soil_012,y_max
8622,19586 19986 19987 19587,17186,12,mat_soil_012,y_max
8623,19587 19987 19988 19588,17187,12,mat_soil_012,y_max
8624,19588 19988 19989 19589,17188,12,mat_soil_012,y_max
8625,19589 19989 19990 19590,17189,12,mat_soil_012,y_max
8626,19590 19990 19991 19591,17190,12,mat_soil_012,y_max
8627,19591 19991 19992 19592,17191,12,mat_soil_012,y_max
