node_id,x,y,z
190,119.06263157894736,14.61794671875,-69.54013157894738
191,123.06473684210528,14.61794671875,-69.54013157894738
192,127.06684210526316,14.61794671875,-69.54013157894738
193,131.06894736842105,14.61794671875,-69.54013157894738
194,135.07105263157894,14.61794671875,-69.54013157894738
195,139.07315789473682,14.61794671875,-69.54013157894738
196,143.07526315789474,14.61794671875,-69.54013157894738
197,147.07736842105265,14.61794671875,-69.54013157894738
198,150.57921052631582,14.61794671875,-69.54013157894738
199,153.5807894736842,14.61794671875,-69.54013157894738
200,-1.000526315789474,18.51606584375,-69.54013157894738
201,3.0015789473684213,18.51606584375,-69.54013157894738
202,7.003684210526316,18.51606584375,-69.54013157894738
203,11.00578947368421,18.51606584375,-69.54013157894738
204,15.007894736842104,18.51606584375,-69.54013157894738
205,19.009999999999998,18.51606584375,-69.54013157894738
206,23.012105263157896,18.51606584375,-69.54013157894738
207,27.014210526315793,18.51606584375,-69.54013157894738
208,31.016315789473687,18.51606584375,-69.54013157894738
209,35.01842105263158,18.51606584375,-69.54013157894738
210,39.020526315789475,18.51606584375,-69.54013157894738
211,43.02263157894737,18.51606584375,-69.54013157894738
212,47.02473684210527,18.51606584375,-69.54013157894738
213,51.02684210526316,18.51606584375,-69.54013157894738
214,55.02894736842106,18.51606584375,-69.54013157894738
215,59.031052631578945,18.51606584375,-69.54013157894738
216,63.033157894736846,18.51606584375,-69.54013157894738
217,67.03526315789475,18.51606584375,-69.54013157894738
218,71.03736842105263,18.51606584375,-69.54013157894738
219,75.03947368421052,18.51606584375,-69.54013157894738
220,79.04157894736842,18.51606584375,-69.54013157894738
221,83.04368421052632,18.51606584375,-69.54013157894738
222,87.04578947368421,18.51606584375,-69.54013157894738
223,91.04789473684211,18.51606584375,-69.54013157894738
224,95.05000000000001,18.51606584375,-69.54013157894738
225,99.0521052631579,18.51606584375,-69.54013157894738
226,103.05421052631579,18.51606584375,-69.54013157894738
227,107.05631578947369,18.51606584375,-69.54013157894738
228,111.05842105263159,18.51606584375,-69.54013157894738
229,115.06052631578947,18.51606584375,-69.54013157894738
230,119.06263157894736,18.51606584375,-69.54013157894738
231,123.06473684210528,18.51606584375,-69.54013157894738
232,127.06684210526316,18.51606584375,-69.54013157894738
233,131.06894736842105,18.51606584375,-69.54013157894738
