face_id,node_ids,left_element_id,right_element_id,left_soil_id,right_soil_id,left_material_id,right_material_id
1441,3541 3542 3582 3581,2790,3141,10,9,mat_soil_010,mat_soil_009
1443,3542 3543 3583 3582,2791,3142,10,9,mat_soil_010,mat_soil_009
1445,3543 3544 3584 3583,2792,3143,10,9,mat_soil_010,mat_soil_009
1447,3544 3545 3585 3584,2793,3144,10,9,mat_soil_010,mat_soil_009
1449,3545 3546 3586 3585,2794,3145,10,9,mat_soil_010,mat_soil_009
1451,3546 3547 3587 3586,2795,3146,10,9,mat_soil_010,mat_soil_009
1453,3547 3548 3588 3587,2796,3147,10,9,mat_soil_010,mat_soil_009
1455,3148 3188 3588 3548,2796,2797,10,9,mat_soil_010,mat_soil_009
1461,3153 3193 3593 3553,2801,2802,9,10,mat_soil_009,mat_soil_010
1462,3553 3554 3594 3593,2802,3153,10,9,mat_soil_010,mat_soil_009
1464,3554 3555 3595 3594,2803,3154,10,9,mat_soil_010,mat_soil_009
1466,3555 3556 3596 3595,2804,3155,10,9,mat_soil_010,mat_soil_009
1468,3556 3557 3597 3596,2805,3156,10,9,mat_soil_010,mat_soil_009
1470,3157 3197 3597 3557,2805,2806,10,9,mat_soil_010,mat_soil_009
1474,3600 3601 3641 3640,2808,3159,9,8,mat_soil_009,mat_soil_008
1477,3601 3602 3642 3641,2809,3160,9,8,mat_soil_009,mat_soil_008
1485,3608 3609 3649 3648,2816,3167,9,14,mat_soil_009,mat_soil_014
1487,3609 3610 3650 3649,2817,3168,9,14,mat_soil_009,mat_soil_014
1489,3610 3611 3651 3650,2818,3169,9,14,mat_soil_009,mat_soil_014
1491,3211 3251 3651 3611,2818,2819,9,10,mat_soil_009,mat_soil_010
1492,3611 3612 3652 3651,2819,3170,10,9,mat_soil_010,mat_soil_009
1494,3251 3651 3652 3252,2819,2858,10,9,mat_soil_010,mat_soil_009
1495,3612 3613 3653 3652,2820,3171,10,9,mat_soil_010,mat_soil_009
1497,3613 3614 3654 3653,2821,3172,10,9,mat_soil_010,mat_soil_009
1499,3614 3615 3655 3654,2822,3173,10,9,mat_soil_010,mat_soil_009
1501,3254 3654 3655 3255,2822,2861,10,9,mat_soil_010,mat_soil_009
1502,3215 3255 3655 3615,2822,2823,10,9,mat_soil_010,mat_soil_009
1506,3218 3258 3658 3618,2825,2826,9,10,mat_soil_009,mat_soil_010
1507,3618 3619 3659 3658,2826,3177,10,9,mat_soil_010,mat_soil_009
1509,3619 3620 3660 3659,2827,3178,10,9,mat_soil_010,mat_soil_009
1511,3620 3621 3661 3660,2828,3179,10,9,mat_soil_010,mat_soil_009
1513,3621 3622 3662 3661,2829,3180,10,9,mat_soil_010,mat_soil_009
1515,3622 3623 3663 3662,2830,3181,10,9,mat_soil_010,mat_soil_009
1517,3623 3624 3664 3663,2831,3182,10,9,mat_soil_010,mat_soil_009
1519,3624 3625 3665 3664,2832,3183,10,9,mat_soil_010,mat_soil_009
1521,3225 3265 3665 3625,2832,2833,10,9,mat_soil_010,mat_soil_009
1528,3631 3632 3672 3671,2839,3190,9,14,mat_soil_009,mat_soil_014
1530,3632 3633 3673 3672,2840,3191,9,14,mat_soil_009,mat_soil_014
1532,3633 3634 3674 3673,2841,3192,9,14,mat_soil_009,mat_soil_014
1534,3634 3635 3675 3674,2842,3193,9,14,mat_soil_009,mat_soil_014
1541,3640 3641 3681 3680,2847,3198,9,8,mat_soil_009,mat_soil_008
1543,3641 3642 3682 3681,2848,3199,9,8,mat_soil_009,mat_soil_008
1544,3648 3649 3689 3688,2855,3206,9,14,mat_soil_009,mat_soil_014
1545,3649 3650 3690 3689,2856,3207,9,14,mat_soil_009,mat_soil_014
1546,3252 3292 3692 3652,2858,2859,9,10,mat_soil_009,mat_soil_010
1547,3652 3653 3693 3692,2859,3210,10,9,mat_soil_010,mat_soil_009
1548,3292 3692 3693 3293,2859,2898,10,9,mat_soil_010,mat_soil_009
1549,3653 3654 3694 3693,2860,3211,10,9,mat_soil_010,mat_soil_009
1550,3293 3693 3694 3294,2860,2899,10,9,mat_soil_010,mat_soil_009
1551,3254 3294 3694 3654,2860,2861,10,9,mat_soil_010,mat_soil_009
1552,3258 3298 3698 3658,2864,2865,9,10,mat_soil_009,mat_soil_010
1553,3658 3659 3699 3698,2865,3216,10,9,mat_soil_010,mat_soil_009
1554,3659 3660 3700 3699,2866,3217,10,9,mat_soil_010,mat_soil_009
1555,3660 3661 3701 3700,2867,3218,10,9,mat_soil_010,mat_soil_009
1556,3661 3662 3702 3701,2868,3219,10,9,mat_soil_010,mat_soil_009
1557,3662 3663 3703 3702,2869,3220,10,9,mat_soil_010,mat_soil_009
1558,3663 3664 3704 3703,2870,3221,10,9,mat_soil_010,mat_soil_009
1559,3664 3665 3705 3704,2871,3222,10,9,mat_soil_010,mat_soil_009
1560,3265 3305 3705 3665,2871,2872,10,9,mat_soil_010,mat_soil_009
1561,3669 3670 3710 3709,2876,3227,9,8,mat_soil_009,mat_soil_008
1562,3670 3671 3711 3710,2877,3228,9,14,mat_soil_009,mat_soil_014
1563,3671 3672 3712 3711,2878,3229,9,14,mat_soil_009,mat_soil_014
1564,3672 3673 3713 3712,2879,3230,9,14,mat_soil_009,mat_soil_014
1565,3673 3674 3714 3713,2880,3231,9,14,mat_soil_009,mat_soil_014
1566,3674 3675 3715 3714,2881,3232,9,14,mat_soil_009,mat_soil_014
1568,3680 3681 3721 3720,2886,3237,9,8,mat_soil_009,mat_soil_008
1570,3298 3338 3738 3698,2903,2904,9,10,mat_soil_009,mat_soil_010
1571,3698 3699 3739 3738,2904,3255,10,9,mat_soil_010,mat_soil_009
1572,3338 3738 3739 3339,2904,2943,10,9,mat_soil_010,mat_soil_009
1573,3699 3700 3740 3739,2905,3256,10,9,mat_soil_010,mat_soil_009
1574,3700 3701 3741 3740,2906,3257,10,9,mat_soil_010,mat_soil_009
1575,3701 3702 3742 3741,2907,3258,10,9,mat_soil_010,mat_soil_009
1576,3702 3703 3743 3742,2908,3259,10,9,mat_soil_010,mat_soil_009
1577,3703 3704 3744 3743,2909,3260,10,9,mat_soil_010,mat_soil_009
1578,3704 3705 3745 3744,2910,3261,10,9,mat_soil_010,mat_soil_009
1579,3344 3744 3745 3345,2910,2949,10,9,mat_soil_010,mat_soil_009
1580,3305 3345 3745 3705,2910,2911,10,9,mat_soil_010,mat_soil_009
1581,3709 3710 3750 3749,2915,3266,9,8,mat_soil_009,mat_soil_008
1582,3710 3711 3751 3750,2916,3267,9,8,mat_soil_009,mat_soil_008
1583,3711 3712 3752 3751,2917,3268,9,8,mat_soil_009,mat_soil_008
1584,3712 3713 3753 3752,2918,3269,9,8,mat_soil_009,mat_soil_008
1585,3713 3714 3754 3753,2919,3270,9,8,mat_soil_009,mat_soil_008
1586,3714 3715 3755 3754,2920,3271,9,8,mat_soil_009,mat_soil_008
1588,3720 3721 3761 3760,2925,3276,9,8,mat_soil_009,mat_soil_008
1590,3339 3379 3779 3739,2943,2944,9,10,mat_soil_009,mat_soil_010
1591,3739 3740 3780 3779,2944,3295,10,9,mat_soil_010,mat_soil_009
1592,3379 3779 3780 3380,2944,2983,10,9,mat_soil_010,mat_soil_009
1593,3740 3741 3781 3780,2945,3296,10,9,mat_soil_010,mat_soil_009
1594,3741 3742 3782 3781,2946,3297,10,9,mat_soil_010,mat_soil_009
1595,3742 3743 3783 3782,2947,3298,10,9,mat_soil_010,mat_soil_009
1596,3743 3744 3784 3783,2948,3299,10,9,mat_soil_010,mat_soil_009
1597,3383 3783 3784 3384,2948,2987,10,9,mat_soil_010,mat_soil_009
1598,3344 3384 3784 3744,2948,2949,10,9,mat_soil_010,mat_soil_009
1599,3749 3750 3790 3789,2954,3305,9,8,mat_soil_009,mat_soil_008
1600,3750 3751 3791 3790,2955,3306,9,8,mat_soil_009,mat_soil_008
1601,3751 3752 3792 3791,2956,3307,9,8,mat_soil_009,mat_soil_008
1602,3752 3753 3793 3792,2957,3308,9,8,mat_soil_009,mat_soil_008
1603,3753 3754 3794 3793,2958,3309,9,8,mat_soil_009,mat_soil_008
1604,3754 3755 3795 3794,2959,3310,9,8,mat_soil_009,mat_soil_008
1606,3400 3800 3801 3401,2964,3003,9,10,mat_soil_009,mat_soil_010
1608,3401 3801 3802 3402,2965,3004,9,10,mat_soil_009,mat_soil_010
1609,3380 3420 3820 3780,2983,2984,9,10,mat_soil_009,mat_soil_010
1610,3780 3781 3821 3820,2984,3335,10,9,mat_soil_010,mat_soil_009
1611,3420 3820 3821 3421,2984,3023,10,9,mat_soil_010,mat_soil_009
1612,3781 3782 3822 3821,2985,3336,10,9,mat_soil_010,mat_soil_009
1613,3421 3821 3822 3422,2985,3024,10,9,mat_soil_010,mat_soil_009
1614,3782 3783 3823 3822,2986,3337,10,9,mat_soil_010,mat_soil_009
1615,3422 3822 3823 3423,2986,3025,10,9,mat_soil_010,mat_soil_009
1616,3383 3423 3823 3783,2986,2987,10,9,mat_soil_010,mat_soil_009
1617,3789 3790 3830 3829,2993,3344,9,8,mat_soil_009,mat_soil_008
1618,3790 3791 3831 3830,2994,3345,9,8,mat_soil_009,mat_soil_008
1619,3791 3792 3832 3831,2995,3346,9,8,mat_soil_009,mat_soil_008
1620,3792 3793 3833 3832,2996,3347,9,8,mat_soil_009,mat_soil_008
1621,3793 3794 3834 3833,2997,3348,9,8,mat_soil_009,mat_soil_008
1623,3800 3801 3841 3840,3003,3354,10,9,mat_soil_010,mat_soil_009
1625,3801 3802 3842 3841,3004,3355,10,9,mat_soil_010,mat_soil_009
1626,3402 3442 3842 3802,3004,3005,10,9,mat_soil_010,mat_soil_009
1627,3442 3842 3843 3443,3005,3044,9,10,mat_soil_009,mat_soil_010
1628,3829 3830 3870 3869,3032,3383,9,8,mat_soil_009,mat_soil_008
1629,3830 3831 3871 3870,3033,3384,9,8,mat_soil_009,mat_soil_008
1630,3831 3832 3872 3871,3034,3385,9,8,mat_soil_009,mat_soil_008
1631,3832 3833 3873 3872,3035,3386,9,8,mat_soil_009,mat_soil_008
1632,3838 3839 3879 3878,3041,3392,9,14,mat_soil_009,mat_soil_014
1635,3841 3842 3882 3881,3043,3394,10,9,mat_soil_010,mat_soil_009
1636,3842 3843 3883 3882,3044,3395,10,9,mat_soil_010,mat_soil_009
1637,3443 3483 3883 3843,3044,3045,10,9,mat_soil_010,mat_soil_009
1638,3483 3883 3884 3484,3045,3084,9,10,mat_soil_009,mat_soil_010
1639,3869 3870 3910 3909,3071,3422,9,8,mat_soil_009,mat_soil_008
1640,3870 3871 3911 3910,3072,3423,9,8,mat_soil_009,mat_soil_008
1641,3871 3872 3912 3911,3073,3424,9,8,mat_soil_009,mat_soil_008
1642,3877 3878 3918 3917,3079,3430,9,8,mat_soil_009,mat_soil_008
1643,3878 3879 3919 3918,3080,3431,9,14,mat_soil_009,mat_soil_014
1646,3882 3883 3923 3922,3083,3434,10,9,mat_soil_010,mat_soil_009
1647,3883 3884 3924 3923,3084,3435,10,9,mat_soil_010,mat_soil_009
1648,3484 3524 3924 3884,3084,3085,10,9,mat_soil_010,mat_soil_009
1649,3909 3910 3950 3949,3110,3461,9,8,mat_soil_009,mat_soil_008
1650,3910 3911 3951 3950,3111,3462,9,8,mat_soil_009,mat_soil_008
1651,3911 3912 3952 3951,3112,3463,9,8,mat_soil_009,mat_soil_008
1652,3917 3918 3958 3957,3118,3469,9,8,mat_soil_009,mat_soil_008
1653,3918 3919 3959 3958,3119,3470,9,14,mat_soil_009,mat_soil_014
1658,3922 3923 3963 3962,3122,3473,10,9,mat_soil_010,mat_soil_009
1660,3923 3924 3964 3963,3123,3474,10,9,mat_soil_010,mat_soil_009
1662,3524 3564 3964 3924,3123,3124,10,9,mat_soil_010,mat_soil_009
1688,3949 3950 3990 3989,3149,3500,9,8,mat_soil_009,mat_soil_008
1690,3950 3951 3991 3990,3150,3501,9,8,mat_soil_009,mat_soil_008
1698,3957 3958 3998 3997,3157,3508,9,8,mat_soil_009,mat_soil_008
1700,3958 3959 3999 3998,3158,3509,9,8,mat_soil_009,mat_soil_008
1706,3602 3642 4042 4002,3160,3161,8,9,mat_soil_008,mat_soil_009
1707,4002 4003 4043 4042,3161,3512,9,8,mat_soil_009,mat_soil_008
1709,4003 4004 4044 4043,3162,3513,9,8,mat_soil_009,mat_soil_008
1711,4004 4005 4045 4044,3163,3514,9,8,mat_soil_009,mat_soil_008
1713,4005 4006 4046 4045,3164,3515,9,8,mat_soil_009,mat_soil_008
1715,4006 4007 4047 4046,3165,3516,9,8,mat_soil_009,mat_soil_008
1717,4007 4008 4048 4047,3166,3517,9,8,mat_soil_009,mat_soil_008
1719,3608 3648 4048 4008,3166,3167,9,14,mat_soil_009,mat_soil_014
1720,4008 4009 4049 4048,3167,3518,14,8,mat_soil_014,mat_soil_008
1722,4009 4010 4050 4049,3168,3519,14,8,mat_soil_014,mat_soil_008
1725,3650 4050 4051 3651,3169,3208,14,9,mat_soil_014,mat_soil_009
1726,3611 3651 4051 4011,3169,3170,14,9,mat_soil_014,mat_soil_009
1727,4011 4012 4052 4051,3170,3521,9,14,mat_soil_009,mat_soil_014
1729,4012 4013 4053 4052,3171,3522,9,14,mat_soil_009,mat_soil_014
1731,4013 4014 4054 4053,3172,3523,9,14,mat_soil_009,mat_soil_014
1733,4014 4015 4055 4054,3173,3524,9,8,mat_soil_009,mat_soil_008
1735,4015 4016 4056 4055,3174,3525,9,8,mat_soil_009,mat_soil_008
1737,4016 4017 4057 4056,3175,3526,9,8,mat_soil_009,mat_soil_008
1739,4017 4018 4058 4057,3176,3527,9,8,mat_soil_009,mat_soil_008
1748,4025 4026 4066 4065,3184,3535,9,8,mat_soil_009,mat_soil_008
1750,4026 4027 4067 4066,3185,3536,9,8,mat_soil_009,mat_soil_008
1752,4027 4028 4068 4067,3186,3537,9,8,mat_soil_009,mat_soil_008
1754,4028 4029 4069 4068,3187,3538,9,8,mat_soil_009,mat_soil_008
1756,4029 4030 4070 4069,3188,3539,9,8,mat_soil_009,mat_soil_008
1758,3669 4069 4070 3670,3188,3227,9,8,mat_soil_009,mat_soil_008
1759,4030 4031 4071 4070,3189,3540,9,8,mat_soil_009,mat_soil_008
1761,3670 4070 4071 3671,3189,3228,9,14,mat_soil_009,mat_soil_014
1762,3631 3671 4071 4031,3189,3190,9,14,mat_soil_009,mat_soil_014
1763,4031 4032 4072 4071,3190,3541,14,8,mat_soil_014,mat_soil_008
1765,4032 4033 4073 4072,3191,3542,14,8,mat_soil_014,mat_soil_008
1767,4033 4034 4074 4073,3192,3543,14,8,mat_soil_014,mat_soil_008
1769,4034 4035 4075 4074,3193,3544,14,8,mat_soil_014,mat_soil_008
1771,3635 3675 4075 4035,3193,3194,14,9,mat_soil_014,mat_soil_009
1772,4035 4036 4076 4075,3194,3545,9,8,mat_soil_009,mat_soil_008
1774,4036 4037 4077 4076,3195,3546,9,8,mat_soil_009,mat_soil_008
1776,4037 4038 4078 4077,3196,3547,9,14,mat_soil_009,mat_soil_014
1778,4038 4039 4079 4078,3197,3548,9,14,mat_soil_009,mat_soil_014
1782,3681 4081 4082 3682,3199,3238,8,9,mat_soil_008,mat_soil_009
1783,3642 3682 4082 4042,3199,3200,8,9,mat_soil_008,mat_soil_009
1784,4042 4043 4083 4082,3200,3551,9,8,mat_soil_009,mat_soil_008
1785,4043 4044 4084 4083,3201,3552,9,8,mat_soil_009,mat_soil_008
1786,4044 4045 4085 4084,3202,3553,9,8,mat_soil_009,mat_soil_008
1787,4045 4046 4086 4085,3203,3554,9,8,mat_soil_009,mat_soil_008
1788,4046 4047 4087 4086,3204,3555,9,8,mat_soil_009,mat_soil_008
1789,4047 4048 4088 4087,3205,3556,9,8,mat_soil_009,mat_soil_008
1790,3648 3688 4088 4048,3205,3206,9,14,mat_soil_009,mat_soil_014
1791,4048 4049 4089 4088,3206,3557,14,8,mat_soil_014,mat_soil_008
1792,3688 4088 4089 3689,3206,3245,14,9,mat_soil_014,mat_soil_009
1793,4049 4050 4090 4089,3207,3558,14,8,mat_soil_014,mat_soil_008
1794,3689 4089 4090 3690,3207,3246,14,9,mat_soil_014,mat_soil_009
1795,3650 3690 4090 4050,3207,3208,14,9,mat_soil_014,mat_soil_009
1796,4050 4051 4091 4090,3208,3559,9,8,mat_soil_009,mat_soil_008
1797,4051 4052 4092 4091,3209,3560,9,14,mat_soil_009,mat_soil_014
1798,4052 4053 4093 4092,3210,3561,9,14,mat_soil_009,mat_soil_014
1799,4053 4054 4094 4093,3211,3562,9,8,mat_soil_009,mat_soil_008
1800,4054 4055 4095 4094,3212,3563,9,8,mat_soil_009,mat_soil_008
1801,4055 4056 4096 4095,3213,3564,9,8,mat_soil_009,mat_soil_008
1802,4056 4057 4097 4096,3214,3565,9,8,mat_soil_009,mat_soil_008
1803,4057 4058 4098 4097,3215,3566,9,8,mat_soil_009,mat_soil_008
1804,4065 4066 4106 4105,3223,3574,9,8,mat_soil_009,mat_soil_008
1805,4066 4067 4107 4106,3224,3575,9,8,mat_soil_009,mat_soil_008
1806,4067 4068 4108 4107,3225,3576,9,8,mat_soil_009,mat_soil_008
1807,4068 4069 4109 4108,3226,3577,9,8,mat_soil_009,mat_soil_008
1808,3669 3709 4109 4069,3226,3227,9,8,mat_soil_009,mat_soil_008
1809,3670 3710 4110 4070,3227,3228,8,14,mat_soil_008,mat_soil_014
1810,4070 4071 4111 4110,3228,3579,14,8,mat_soil_014,mat_soil_008
1811,3710 4110 4111 3711,3228,3267,14,8,mat_soil_014,mat_soil_008
1812,4071 4072 4112 4111,3229,3580,14,8,mat_soil_014,mat_soil_008
1813,3711 4111 4112 3712,3229,3268,14,8,mat_soil_014,mat_soil_008
1814,4072 4073 4113 4112,3230,3581,14,8,mat_soil_014,mat_soil_008
1815,3712 4112 4113 3713,3230,3269,14,8,mat_soil_014,mat_soil_008
1816,4073 4074 4114 4113,3231,3582,14,8,mat_soil_014,mat_soil_008
1817,3713 4113 4114 3714,3231,3270,14,8,mat_soil_014,mat_soil_008
1818,4074 4075 4115 4114,3232,3583,14,8,mat_soil_014,mat_soil_008
1819,3714 4114 4115 3715,3232,3271,14,8,mat_soil_014,mat_soil_008
1820,3675 3715 4115 4075,3232,3233,14,9,mat_soil_014,mat_soil_009
1821,4075 4076 4116 4115,3233,3584,9,8,mat_soil_009,mat_soil_008
1822,4076 4077 4117 4116,3234,3585,9,8,mat_soil_009,mat_soil_008
1823,4077 4078 4118 4117,3235,3586,9,14,mat_soil_009,mat_soil_014
1824,4078 4079 4119 4118,3236,3587,9,14,mat_soil_009,mat_soil_014
1827,3681 3721 4121 4081,3237,3238,8,9,mat_soil_008,mat_soil_009
1828,4081 4082 4122 4121,3238,3589,9,8,mat_soil_009,mat_soil_008
1829,4082 4083 4123 4122,3239,3590,9,8,mat_soil_009,mat_soil_008
1830,4083 4084 4124 4123,3240,3591,9,8,mat_soil_009,mat_soil_008
1831,4084 4085 4125 4124,3241,3592,9,8,mat_soil_009,mat_soil_008
1832,4085 4086 4126 4125,3242,3593,9,8,mat_soil_009,mat_soil_008
1833,4086 4087 4127 4126,3243,3594,9,8,mat_soil_009,mat_soil_008
1834,4087 4088 4128 4127,3244,3595,9,8,mat_soil_009,mat_soil_008
1835,4088 4089 4129 4128,3245,3596,9,8,mat_soil_009,mat_soil_008
1836,4089 4090 4130 4129,3246,3597,9,8,mat_soil_009,mat_soil_008
1837,4090 4091 4131 4130,3247,3598,9,8,mat_soil_009,mat_soil_008
1838,4091 4092 4132 4131,3248,3599,9,8,mat_soil_009,mat_soil_008
1839,4092 4093 4133 4132,3249,3600,9,8,mat_soil_009,mat_soil_008
1840,4093 4094 4134 4133,3250,3601,9,8,mat_soil_009,mat_soil_008
1841,4094 4095 4135 4134,3251,3602,9,8,mat_soil_009,mat_soil_008
1842,4095 4096 4136 4135,3252,3603,9,8,mat_soil_009,mat_soil_008
1843,4096 4097 4137 4136,3253,3604,9,8,mat_soil_009,mat_soil_008
1844,4097 4098 4138 4137,3254,3605,9,8,mat_soil_009,mat_soil_008
1845,4105 4106 4146 4145,3262,3613,9,8,mat_soil_009,mat_soil_008
1846,4106 4107 4147 4146,3263,3614,9,8,mat_soil_009,mat_soil_008
1847,4107 4108 4148 4147,3264,3615,9,8,mat_soil_009,mat_soil_008
1848,4108 4109 4149 4148,3265,3616,9,8,mat_soil_009,mat_soil_008
1849,3709 3749 4149 4109,3265,3266,9,8,mat_soil_009,mat_soil_008
1850,3715 3755 4155 4115,3271,3272,8,9,mat_soil_008,mat_soil_009
1851,4115 4116 4156 4155,3272,3623,9,8,mat_soil_009,mat_soil_008
1852,4116 4117 4157 4156,3273,3624,9,8,mat_soil_009,mat_soil_008
1853,4117 4118 4158 4157,3274,3625,9,8,mat_soil_009,mat_soil_008
1854,4118 4119 4159 4158,3275,3626,9,8,mat_soil_009,mat_soil_008
1856,3760 4160 4161 3761,3276,3315,8,9,mat_soil_008,mat_soil_009
1858,3721 3761 4161 4121,3276,3277,8,9,mat_soil_008,mat_soil_009
1859,4121 4122 4162 4161,3277,3628,9,8,mat_soil_009,mat_soil_008
1860,4122 4123 4163 4162,3278,3629,9,8,mat_soil_009,mat_soil_008
1861,4123 4124 4164 4163,3279,3630,9,8,mat_soil_009,mat_soil_008
1862,4124 4125 4165 4164,3280,3631,9,8,mat_soil_009,mat_soil_008
1863,4125 4126 4166 4165,3281,3632,9,8,mat_soil_009,mat_soil_008
1864,4126 4127 4167 4166,3282,3633,9,8,mat_soil_009,mat_soil_008
1865,4127 4128 4168 4167,3283,3634,9,8,mat_soil_009,mat_soil_008
1866,4128 4129 4169 4168,3284,3635,9,8,mat_soil_009,mat_soil_008
1867,4129 4130 4170 4169,3285,3636,9,8,mat_soil_009,mat_soil_008
1868,4130 4131 4171 4170,3286,3637,9,8,mat_soil_009,mat_soil_008
1869,4131 4132 4172 4171,3287,3638,9,8,mat_soil_009,mat_soil_008
1870,4132 4133 4173 4172,3288,3639,9,8,mat_soil_009,mat_soil_008
1871,4133 4134 4174 4173,3289,3640,9,8,mat_soil_009,mat_soil_008
1872,4134 4135 4175 4174,3290,3641,9,8,mat_soil_009,mat_soil_008
1873,4135 4136 4176 4175,3291,3642,9,8,mat_soil_009,mat_soil_008
1874,4136 4137 4177 4176,3292,3643,9,8,mat_soil_009,mat_soil_008
1875,4145 4146 4186 4185,3301,3652,9,8,mat_soil_009,mat_soil_008
1876,4146 4147 4187 4186,3302,3653,9,8,mat_soil_009,mat_soil_008
1877,4147 4148 4188 4187,3303,3654,9,8,mat_soil_009,mat_soil_008
1878,4148 4149 4189 4188,3304,3655,9,8,mat_soil_009,mat_soil_008
1879,3749 3789 4189 4149,3304,3305,9,8,mat_soil_009,mat_soil_008
1880,3794 4194 4195 3795,3310,3349,8,9,mat_soil_008,mat_soil_009
1881,3755 3795 4195 4155,3310,3311,8,9,mat_soil_008,mat_soil_009
1882,4155 4156 4196 4195,3311,3662,9,8,mat_soil_009,mat_soil_008
1883,4156 4157 4197 4196,3312,3663,9,8,mat_soil_009,mat_soil_008
1884,4157 4158 4198 4197,3313,3664,9,8,mat_soil_009,mat_soil_008
1885,4158 4159 4199 4198,3314,3665,9,8,mat_soil_009,mat_soil_008
1887,4160 4161 4201 4200,3315,3666,9,8,mat_soil_009,mat_soil_008
1889,4161 4162 4202 4201,3316,3667,9,8,mat_soil_009,mat_soil_008
1890,4162 4163 4203 4202,3317,3668,9,8,mat_soil_009,mat_soil_008
1891,4163 4164 4204 4203,3318,3669,9,8,mat_soil_009,mat_soil_008
1892,4164 4165 4205 4204,3319,3670,9,8,mat_soil_009,mat_soil_008
1893,4165 4166 4206 4205,3320,3671,9,8,mat_soil_009,mat_soil_008
1894,4166 4167 4207 4206,3321,3672,9,8,mat_soil_009,mat_soil_008
1895,4167 4168 4208 4207,3322,3673,9,8,mat_soil_009,mat_soil_008
1896,4168 4169 4209 4208,3323,3674,9,8,mat_soil_009,mat_soil_008
1897,4169 4170 4210 4209,3324,3675,9,8,mat_soil_009,mat_soil_008
1898,4170 4171 4211 4210,3325,3676,9,8,mat_soil_009,mat_soil_008
1899,4171 4172 4212 4211,3326,3677,9,8,mat_soil_009,mat_soil_008
1900,4172 4173 4213 4212,3327,3678,9,8,mat_soil_009,mat_soil_008
1901,4173 4174 4214 4213,3328,3679,9,8,mat_soil_009,mat_soil_008
1902,4174 4175 4215 4214,3329,3680,9,8,mat_soil_009,mat_soil_008
1903,4175 4176 4216 4215,3330,3681,9,8,mat_soil_009,mat_soil_008
1904,4185 4186 4226 4225,3340,3691,9,8,mat_soil_009,mat_soil_008
1905,4186 4187 4227 4226,3341,3692,9,8,mat_soil_009,mat_soil_008
1906,4187 4188 4228 4227,3342,3693,9,8,mat_soil_009,mat_soil_008
1907,4188 4189 4229 4228,3343,3694,9,8,mat_soil_009,mat_soil_008
1908,3789 3829 4229 4189,3343,3344,9,8,mat_soil_009,mat_soil_008
1909,3833 4233 4234 3834,3348,3387,8,9,mat_soil_008,mat_soil_009
1910,3794 3834 4234 4194,3348,3349,8,9,mat_soil_008,mat_soil_009
1911,4194 4195 4235 4234,3349,3700,9,8,mat_soil_009,mat_soil_008
1912,4195 4196 4236 4235,3350,3701,9,8,mat_soil_009,mat_soil_008
1913,4196 4197 4237 4236,3351,3702,9,8,mat_soil_009,mat_soil_008
1914,4197 4198 4238 4237,3352,3703,9,8,mat_soil_009,mat_soil_008
1915,4198 4199 4239 4238,3353,3704,9,8,mat_soil_009,mat_soil_008
1916,3838 4238 4239 3839,3353,3392,9,14,mat_soil_009,mat_soil_014
1918,4200 4201 4241 4240,3354,3705,9,8,mat_soil_009,mat_soil_008
1919,3840 4240 4241 3841,3354,3393,9,10,mat_soil_009,mat_soil_010
1921,4201 4202 4242 4241,3355,3706,9,8,mat_soil_009,mat_soil_008
1922,4202 4203 4243 4242,3356,3707,9,8,mat_soil_009,mat_soil_008
1923,4203 4204 4244 4243,3357,3708,9,8,mat_soil_009,mat_soil_008
1924,4204 4205 4245 4244,3358,3709,9,8,mat_soil_009,mat_soil_008
1925,4205 4206 4246 4245,3359,3710,9,8,mat_soil_009,mat_soil_008
1926,4206 4207 4247 4246,3360,3711,9,8,mat_soil_009,mat_soil_008
1927,4207 4208 4248 4247,3361,3712,9,8,mat_soil_009,mat_soil_008
1928,4208 4209 4249 4248,3362,3713,9,8,mat_soil_009,mat_soil_008
1929,4209 4210 4250 4249,3363,3714,9,8,mat_soil_009,mat_soil_008
1930,4210 4211 4251 4250,3364,3715,9,8,mat_soil_009,mat_soil_008
1931,4211 4212 4252 4251,3365,3716,9,8,mat_soil_009,mat_soil_008
1932,4212 4213 4253 4252,3366,3717,9,8,mat_soil_009,mat_soil_008
1933,4213 4214 4254 4253,3367,3718,9,8,mat_soil_009,mat_soil_008
1934,4214 4215 4255 4254,3368,3719,9,8,mat_soil_009,mat_soil_008
1935,4225 4226 4266 4265,3379,3730,9,8,mat_soil_009,mat_soil_008
1936,4226 4227 4267 4266,3380,3731,9,8,mat_soil_009,mat_soil_008
1937,4227 4228 4268 4267,3381,3732,9,8,mat_soil_009,mat_soil_008
1938,4228 4229 4269 4268,3382,3733,9,8,mat_soil_009,mat_soil_008
1939,3829 3869 4269 4229,3382,3383,9,8,mat_soil_009,mat_soil_008
1940,3872 4272 4273 3873,3386,3425,8,9,mat_soil_008,mat_soil_009
1941,3833 3873 4273 4233,3386,3387,8,9,mat_soil_008,mat_soil_009
1942,4233 4234 4274 4273,3387,3738,9,8,mat_soil_009,mat_soil_008
1943,4234 4235 4275 4274,3388,3739,9,8,mat_soil_009,mat_soil_008
1944,4235 4236 4276 4275,3389,3740,9,8,mat_soil_009,mat_soil_008
1945,4236 4237 4277 4276,3390,3741,9,8,mat_soil_009,mat_soil_008
